,SHEETBAR,DATE,LATITUDE,LONGITUDE,FLDNUM,STRATUM,LOCATCD,TN,TP,TEMP,DO,TURB,COND,VEL,SS,WDP,CHLcal,SECCHI,MONTH,SEASON,YEAR,PREDICTED_TN,PREDICTED_TP,PREDICTED_TEMP,PREDICTED_DO,PREDICTED_TURB,PREDICTED_COND,PREDICTED_VEL,PREDICTED_SS,PREDICTED_WDP,PREDICTED_CHLcal,PREDICTED_SECCHI
714,45002393,07/23/1996,37.3536553167426,-89.4265329991044,5,1,9652015,3.376,,27.0,6.3,53.0,575.0,,99.1,11.0,16.6787,,7,SUMMER,1996,3.376,0.28624712648435163,27.0,6.3,53.0,575.0,0.5803529246305339,99.1,11.0,16.6787,14.230658937748114
715,45002394,07/23/1996,37.3467305412274,-89.435889328626,5,1,9652093,,,27.0,6.3,63.0,582.0,,121.5,10.4,15.2711,27.0,7,SUMMER,1996,3.177813221427214,0.30471706386781283,27.0,6.3,63.0,582.0,0.495283698103801,121.5,10.4,15.2711,27.0
716,45002395,07/23/1996,37.3449992164764,-89.4382281431373,5,1,9652016,3.302,,27.0,6.3,60.0,584.0,,109.2,8.0,16.18604,26.0,7,SUMMER,1996,3.302,0.27600001390051865,27.0,6.3,60.0,584.0,0.4727957439285363,109.2,8.0,16.18604,26.0
717,45002396,07/23/1996,37.3434713197009,-89.4473277414203,5,1,9652017,3.898,,27.3,6.5,48.0,590.0,,58.7,2.5,15.34148,,7,SUMMER,1996,3.898,0.25820102161973624,27.3,6.5,48.0,590.0,0.46652805649073553,58.7,2.5,15.34148,26.433633784564787
718,45002397,07/23/1996,37.3388160469762,-89.472371075617,5,1,9652018,3.188,,27.1,6.4,56.0,589.0,,111.3,6.5,17.0306,,7,SUMMER,1996,3.188,0.2802416742787083,27.1,6.4,56.0,589.0,0.49286108930006833,111.3,6.5,17.0306,23.359403413654356
719,45002398,07/23/1996,37.3352845785805,-89.4747930457807,5,1,9652019,3.164,,27.0,6.3,58.0,578.0,,113.2,8.9,12.52628,26.0,7,SUMMER,1996,3.164,0.2915000568704389,27.0,6.3,58.0,578.0,0.461047743717505,113.2,8.9,12.52628,26.0
720,45002399,07/23/1996,37.3336866896952,-89.4816375009624,5,1,9652094,,,27.0,6.3,62.0,577.0,,106.2,9.0,15.90452,,7,SUMMER,1996,6.952857640458035,0.2509240816001174,27.0,6.3,62.0,577.0,0.43167166788871214,106.2,9.0,15.90452,23.64916068354043
721,45002400,07/23/1996,37.3337537623561,-89.4838909375732,5,1,9652020,8.637,,27.0,6.2,60.0,579.0,,98.0,8.3,16.25642,26.0,7,SUMMER,1996,8.637,0.24939320917585595,27.0,6.2,60.0,579.0,0.4450269015938679,98.0,8.3,16.25642,26.0
722,45002404,07/23/1996,37.3303559330457,-89.4908189004912,5,1,9652021,3.417,,27.0,6.3,55.0,577.0,,102.2,4.6,15.05996,,7,SUMMER,1996,3.417,0.3112499706999415,27.0,6.3,55.0,577.0,0.47557069932980656,102.2,4.6,15.05996,19.535566099703072
723,45002405,07/23/1996,37.3215594295135,-89.4979970884213,5,1,9652022,3.736,,27.1,6.3,60.0,576.0,,102.1,5.2,16.81946,,7,SUMMER,1996,3.736,0.3031864141848139,27.1,6.3,60.0,576.0,0.5062713051037261,102.1,5.2,16.81946,15.657667438157759
724,45002406,07/23/1996,37.3214926440121,-89.4957439818389,5,1,9652023,2.832,,27.2,6.3,57.0,579.0,,96.7,6.0,16.3268,,7,SUMMER,1996,2.832,0.3026319992549016,27.2,6.3,57.0,579.0,0.5054780362441423,96.7,6.0,16.3268,15.747379594445546
725,45002407,07/23/1996,37.3147614848255,-89.5118489358427,5,1,9652095,,,27.1,6.3,61.0,586.0,,113.4,7.4,14.9192,,7,SUMMER,1996,3.0275543574907746,0.2804476709004451,27.1,6.3,61.0,586.0,0.16712195222699505,113.4,7.4,14.9192,14.828427099640308
726,45002408,07/23/1996,37.3094960269935,-89.5166042225013,5,1,9652024,3.285,,27.1,6.3,57.0,587.0,,104.2,6.5,14.63768,27.0,7,SUMMER,1996,3.285,0.279058839151216,27.1,6.3,57.0,587.0,0.16644100517693608,104.2,6.5,14.63768,27.0
727,45002409,07/24/1996,37.3795333174407,-89.4332066066436,5,2,9652138,,,,,115.0,,0.69,136.6,8.0,14.63768,22.0,7,SUMMER,1996,1.935928756268094,0.14850714427898531,30.753572139492668,6.2,115.0,619.5071442789854,0.69,136.6,8.0,14.63768,22.0
728,45002410,07/24/1996,37.3844131831129,-89.4307171125869,5,2,9652071,3.241,,,,110.0,,1.1,204.1,6.3,,20.0,7,SUMMER,1996,3.241,0.14844151837978875,30.720759189894387,6.2,110.0,619.4415183797888,1.1,204.1,6.3,10.73230327263537,20.0
729,45002411,07/24/1996,37.3930278131526,-89.4325664770003,5,2,9652137,,,,,170.0,,1.16,220.9,7.0,14.5673,20.0,7,SUMMER,1996,2.4525751624214194,0.20103047128330026,30.113188435810194,5.956594217905094,170.0,619.565942179051,1.16,220.9,7.0,14.5673,20.0
730,45002412,07/24/1996,37.3775351339014,-89.4118518078693,5,2,9652139,,,,,59.0,,0.88,171.7,6.7,14.9192,25.0,7,SUMMER,1996,2.6308016965653778,0.20883973665525574,28.336454796722773,5.836454796722775,59.0,531.5763653114851,0.88,171.7,6.7,14.9192,25.0
731,45002414,07/24/1996,37.3618773992189,-89.4154201305905,5,2,9652140,,,,,83.0,,0.91,156.3,8.0,14.2154,18.0,7,SUMMER,1996,2.890455904489107,0.258905842550154,29.472556777958488,6.059348474122265,83.0,580.6278388979247,0.91,156.3,8.0,14.2154,18.0
732,45002415,07/24/1996,37.3468228426392,-89.4240360905882,5,2,9652141,,,,,88.0,,0.82,178.1,12.6,14.00426,15.0,7,SUMMER,1996,3.178659419622027,0.2916393202605936,28.5,5.7,88.0,533.6666666666847,0.82,178.1,12.6,14.00426,15.0
733,45002416,07/24/1996,37.3450235815669,-89.4241215270232,5,2,9652142,,,,,93.0,,0.58,131.6,14.4,14.84882,20.0,7,SUMMER,1996,3.1597849744941344,0.2927627991372539,28.5,5.7,93.0,533.3999999999663,0.58,131.6,14.4,14.84882,20.0
734,45002417,07/24/1996,37.3414932340105,-89.4265459048002,5,2,9652072,3.436,,,,80.0,,0.78,120.0,4.6,12.03362,16.0,7,SUMMER,1996,3.436,0.22085723313874267,29.136718841091728,5.715767062016678,80.0,576.8338129461706,0.78,120.0,4.6,12.03362,16.0
735,45002418,07/24/1996,37.3337781836487,-89.4246553327442,5,2,9652143,,,,,170.0,,0.07,230.1,5.1,14.84882,12.0,7,SUMMER,1996,2.4465678403918867,0.23588874786351413,29.1738314299351,5.922514805442745,170.0,578.7179039866018,0.07,230.1,5.1,14.84882,12.0
736,45002419,07/24/1996,37.3248759082717,-89.4431278655749,5,2,9652041,3.471,,,,120.0,,1.08,211.1,7.5,14.70806,18.0,7,SUMMER,1996,3.471,0.15787070831547084,28.1,5.8,120.0,601.0,1.08,211.1,7.5,14.70806,18.0
737,45002420,07/24/1996,37.3228130879324,-89.4494298095118,5,2,9652117,,,,,190.0,,0.93,211.7,7.9,14.35616,20.0,7,SUMMER,1996,2.9665,0.12978527536423248,28.184303931998905,5.7092623401378555,190.0,600.833610612407,0.93,211.7,7.9,14.35616,20.0
738,45002421,07/24/1996,37.3242529206257,-89.4674121206807,5,2,9652044,3.279,,,,135.0,,0.85,112.8,8.0,14.14502,16.0,7,SUMMER,1996,3.279,0.19124294882824405,27.48529646738421,5.7885296467384215,135.0,593.7872729166122,0.85,112.8,8.0,14.14502,16.0
739,45002422,07/24/1996,37.3247532604015,-89.4690808859436,5,2,9652042,3.342,,,,83.0,,0.84,106.2,7.6,13.8635,18.0,7,SUMMER,1996,3.342,0.199234576597793,27.63075269973683,5.803075269973683,83.0,594.902437364649,0.84,106.2,7.6,13.8635,18.0
740,45002423,07/24/1996,37.3256865935779,-89.4701653180768,5,2,9652116,,,,,77.0,,0.77,218.7,9.5,15.90452,18.0,7,SUMMER,1996,3.321422199374241,0.20580986850139382,27.448960808842948,5.784896080884295,77.0,566.2004601833477,0.77,218.7,9.5,15.90452,18.0
741,45002426,07/25/1996,37.3983233517026,-89.4289274402647,5,2,9652070,3.049,,26.4,5.4,262.0,599.0,0.97,348.9,6.1,14.35616,10.0,7,SUMMER,1996,3.049,0.21520561188711992,26.4,5.4,262.0,599.0,0.97,348.9,6.1,14.35616,10.0
742,45002430,07/25/1996,37.3240440460469,-89.4454233761639,5,2,9652043,3.84,,26.6,5.6,173.0,591.0,1.41,,9.3,12.73742,10.0,7,SUMMER,1996,3.84,0.298,26.6,5.6,173.0,591.0,1.41,211.3219803270374,9.3,12.73742,10.0
743,45002434,07/25/1996,37.3228191885763,-89.4646590311253,5,2,9652045,3.218,,26.6,5.7,213.0,587.0,1.05,253.8,8.3,12.4559,11.0,7,SUMMER,1996,3.218,0.13736472738257788,26.6,5.7,213.0,587.0,1.05,253.8,8.3,12.4559,11.0
744,45002438,07/25/1996,37.2668268354035,-89.5056092525568,5,2,9652077,3.378,,26.7,5.6,249.0,587.0,1.35,307.8,6.0,14.00426,10.0,7,SUMMER,1996,3.378,0.11291671835931245,26.7,5.6,249.0,587.0,1.35,307.8,6.0,14.00426,10.0
745,45002442,07/25/1996,37.2649608379784,-89.5034410616064,5,2,9652132,3.379,,26.8,5.7,180.0,584.0,1.18,379.3,6.5,13.5116,10.0,7,SUMMER,1996,3.379,0.19994617673782178,26.8,5.7,180.0,584.0,1.18,379.3,6.5,13.5116,10.0
746,45002443,07/25/1996,37.2644776857797,-89.5023361755515,5,2,9652060,,,26.8,5.7,270.0,591.0,1.22,401.7,6.8,13.5116,10.0,7,SUMMER,1996,2.3366176042718236,0.1972817417145592,26.8,5.7,270.0,591.0,1.22,401.7,6.8,13.5116,10.0
747,45002444,07/25/1996,37.2589461186611,-89.4980836091604,5,2,9652133,,,27.1,5.6,265.0,586.0,1.02,382.0,6.2,13.5116,10.0,7,SUMMER,1996,2.4700982310565838,0.19754152022862934,27.1,5.6,265.0,586.0,1.02,382.0,6.2,13.5116,10.0
748,45002445,07/25/1996,37.2593126075616,-89.4952486908847,5,2,9652061,3.412,,,,189.0,,0.98,224.4,5.3,11.61134,11.0,7,SUMMER,1996,3.412,0.1987509697714675,29.11377655569905,6.200000000000001,189.0,585.3281487245715,0.98,224.4,5.3,11.61134,11.0
749,45002449,07/25/1996,37.2559298492097,-89.4875157666309,5,2,9652134,,,26.9,5.7,170.0,592.0,0.41,365.6,5.6,13.65236,10.0,7,SUMMER,1996,2.805462001302539,0.23461494242015185,26.9,5.7,170.0,592.0,0.41,365.6,5.6,13.65236,10.0
750,45002450,07/25/1996,37.2511818264834,-89.4944987563957,5,1,9652028,3.25,,26.8,5.2,200.0,595.0,,438.2,14.3,13.44122,,7,SUMMER,1996,3.25,0.16361511505298715,26.8,5.2,200.0,595.0,0.6435635929998138,438.2,14.3,13.44122,10.585786683504612
751,45002451,07/25/1996,37.2493823990244,-89.4945822223736,5,1,9652100,,,26.8,5.8,180.0,611.0,,390.2,13.1,12.104,11.0,7,SUMMER,1996,2.946537536267054,0.1360262312463795,26.8,5.8,180.0,611.0,0.643408759296598,390.2,13.1,12.104,11.0
752,45002452,07/25/1996,37.2463833929953,-89.4997927188923,5,2,9652118,,,26.8,5.6,30.0,604.0,,24.8,10.0,9.00728,39.0,7,SUMMER,1996,2.954857197092862,0.16324554672814579,26.8,5.6,30.0,604.0,0.3463462481438078,24.8,10.0,9.00728,39.0
753,45002453,07/25/1996,37.2463500797289,-89.4986672825613,5,2,9652047,3.042,,27.8,6.3,25.0,602.0,,23.0,9.7,8.72576,40.0,7,SUMMER,1996,3.042,0.1381616773900138,27.8,6.3,25.0,602.0,0.6410671835110082,23.0,9.7,8.72576,40.0
754,45002454,07/25/1996,37.2472164729297,-89.4975001558342,5,2,9652046,3.007,,26.8,6.6,25.0,603.0,,24.1,8.6,9.42956,31.0,7,SUMMER,1996,3.007,0.15921763390389398,26.8,6.6,25.0,603.0,0.6412966963544583,24.1,8.6,9.42956,31.0
755,45002455,07/25/1996,37.2494490971403,-89.4968331772358,5,1,9652029,3.471,,27.1,5.7,210.0,604.0,,413.2,5.6,12.17438,10.0,7,SUMMER,1996,3.471,0.1652884896589615,27.1,5.7,210.0,604.0,0.6404056933423303,413.2,5.6,12.17438,10.0
756,45002456,07/25/1996,37.2495157525697,-89.4990841395096,5,1,9652099,,,26.8,5.5,210.0,615.0,,496.9,11.3,13.72274,10.0,7,SUMMER,1996,3.1817095968983358,0.13720988219802058,26.8,5.5,210.0,615.0,0.34889533159330954,496.9,11.3,13.72274,10.0
757,45002459,07/26/1996,37.6211012783917,-89.5122926769744,5,2,9652068,3.712,,26.6,5.1,340.0,470.0,1.6,473.4,8.0,11.54096,8.0,7,SUMMER,1996,3.712,0.1980683380098755,26.6,5.1,340.0,470.0,1.6,473.4,8.0,11.54096,8.0
758,45002460,07/26/1996,37.6193019294098,-89.5123768362924,5,2,9652125,,,26.3,5.1,420.0,469.0,1.72,659.2,8.3,10.3445,8.0,7,SUMMER,1996,2.430188867266865,0.1976239752765182,26.3,5.1,420.0,469.0,1.72,659.2,8.3,10.3445,8.0
759,45002461,07/26/1996,37.6174691068497,-89.5113299663556,5,2,9652126,,,26.3,5.0,600.0,466.0,,1045.4,4.4,12.31514,,7,SUMMER,1996,3.0789809832700863,0.20477684174348168,26.3,5.0,600.0,466.0,1.0399999827908721,1045.4,4.4,12.31514,31.49999944070334
760,45002462,07/26/1996,37.6166029046043,-89.5125030612339,5,2,9652127,3.902,,26.3,4.8,580.0,466.0,,1040.2,6.8,12.59666,7.0,7,SUMMER,1996,3.902,0.2152016252198189,26.3,4.8,580.0,466.0,1.192401311913983,1040.2,6.8,12.59666,7.0
761,45002466,07/26/1996,37.6156864953121,-89.5119796349302,5,2,9652051,4.09,,26.4,4.9,580.0,463.0,,873.8,3.3,12.8078,5.0,7,SUMMER,1996,4.09,0.20208325998691418,26.4,4.9,580.0,463.0,0.755,873.8,3.3,12.8078,5.0
762,45002467,07/26/1996,37.6135042220458,-89.5143467469053,5,2,9652052,4.609,,26.3,5.0,580.0,464.0,,902.0,6.5,12.87818,5.0,7,SUMMER,1996,4.609,0.2394999946738871,26.3,5.0,580.0,464.0,1.1499999669057064,902.0,6.5,12.87818,5.0
763,45002468,07/26/1996,37.6130878237364,-89.5154987278692,5,2,9652053,4.015,,26.4,4.8,560.0,465.0,,947.2,7.1,12.8078,5.0,7,SUMMER,1996,4.015,0.22800002383880313,26.4,4.8,560.0,465.0,1.4450000094598425,947.2,7.1,12.8078,5.0
764,45002469,07/26/1996,37.6126045445139,-89.5143887912335,5,2,9652128,,,26.4,4.9,620.0,462.0,,1019.8,5.3,13.01894,5.0,7,SUMMER,1996,3.7582110121682746,0.23198625143353416,26.4,4.9,620.0,462.0,1.10331263026662,1019.8,5.3,13.01894,5.0
765,45002470,07/26/1996,37.6116881433421,-89.5138653652903,5,2,9652129,,,26.4,4.9,580.0,462.0,,970.6,3.8,13.01894,5.0,7,SUMMER,1996,3.6943453175111607,0.23327960160554223,26.4,4.9,580.0,462.0,1.0368173609316265,970.6,3.8,13.01894,5.0
766,45002471,07/26/1996,37.6095392417756,-89.5173631958439,5,2,9652069,4.182,,26.4,5.2,600.0,461.0,,1118.6,8.4,13.44122,5.0,7,SUMMER,1996,4.182,0.17328191161574835,26.4,5.2,600.0,461.0,1.0282970391651598,1118.6,8.4,13.44122,5.0
767,45002472,07/26/1996,37.6068569024363,-89.5180546300763,5,2,9652135,4.471,,26.4,4.8,600.0,460.0,,,7.3,13.08932,5.0,7,SUMMER,1996,4.471,0.18783624253852108,26.4,4.8,600.0,460.0,0.9859552518586272,1149.6991418431157,7.3,13.08932,5.0
768,45002476,07/26/1996,37.6059405165972,-89.5175311925759,5,2,9652054,4.302,,26.4,4.8,600.0,457.0,,1119.0,6.8,12.59666,5.0,7,SUMMER,1996,4.302,0.2023711779561564,26.4,4.8,600.0,457.0,0.8553323045362287,1119.0,6.8,12.59666,5.0
769,45002477,07/26/1996,37.6059071010115,-89.5164003397838,5,2,9652055,4.266,,26.4,4.9,580.0,455.0,,1199.2,5.5,11.89286,5.0,7,SUMMER,1996,4.266,0.19709940698879647,26.4,4.9,580.0,455.0,0.8650155282742251,1199.2,5.5,11.89286,5.0
770,45002478,07/26/1996,37.605074238556,-89.5187040281797,5,2,9652136,,,26.4,4.9,600.0,458.0,,996.2,5.0,13.37084,5.0,7,SUMMER,1996,3.005205673262614,0.20825638976295258,26.4,4.9,600.0,458.0,1.2053192165834574,996.2,5.0,13.37084,5.0
771,45002479,07/26/1996,37.6027582179251,-89.5165473599012,5,2,9652056,4.32,,26.4,4.9,580.0,455.0,,1018.2,3.7,13.30046,5.0,7,SUMMER,1996,4.32,0.18045221282312274,26.4,4.9,580.0,455.0,1.016862912331729,1018.2,3.7,13.30046,5.0
772,45002480,07/26/1996,37.6018752433611,-89.5171547570794,5,2,9652057,4.165,,26.4,4.8,600.0,455.0,,1101.6,6.1,12.8078,5.0,7,SUMMER,1996,4.165,0.1764211319522383,26.4,4.8,600.0,455.0,1.0366666652402408,1101.6,6.1,12.8078,5.0
773,45002481,07/26/1996,37.5709528531317,-89.5225585787682,5,1,9652081,,,26.3,5.0,560.0,454.0,,1133.2,11.6,12.24476,5.0,7,SUMMER,1996,2.3265430393670554,0.1798078285497492,26.3,5.0,560.0,454.0,1.5601401176253151,1133.2,11.6,12.24476,5.0
774,45002485,07/29/1996,37.5582904875823,-89.520884466578,5,1,9652082,,,25.9,6.4,240.0,435.0,,391.3,10.4,11.25944,10.0,7,SUMMER,1996,2.402933116988837,0.17638313533313904,25.9,6.4,240.0,435.0,1.5583994150314098,391.3,10.4,11.25944,10.0
775,45002486,07/29/1996,37.5529589816506,-89.5233958470716,5,1,9652083,,,25.9,6.3,260.0,431.0,,422.0,10.9,10.6964,10.0,7,SUMMER,1996,2.2029768973602355,0.18098294011485247,25.9,6.3,260.0,431.0,1.5580925572653936,422.0,10.9,10.6964,10.0
776,45002487,07/29/1996,37.534765088855,-89.5174536695984,5,1,9652001,3.86,,25.9,6.3,260.0,433.0,,398.4,9.0,10.90754,10.0,7,SUMMER,1996,3.86,0.20935762115576267,25.9,6.3,260.0,433.0,1.557064005877463,398.4,9.0,10.90754,10.0
777,45002491,07/29/1996,37.5346315729252,-89.512934572518,5,1,9652084,,,25.9,6.1,200.0,437.0,,289.1,12.2,11.18906,12.0,7,SUMMER,1996,3.543527341483572,0.21504008626692214,25.9,6.1,200.0,437.0,1.5569513442225307,289.1,12.2,11.18906,12.0
778,45002492,07/29/1996,37.5328321963291,-89.5130184544434,5,1,9652085,,,25.9,6.2,240.0,436.0,,378.0,8.9,11.4002,10.0,7,SUMMER,1996,3.4683724695313645,0.218438173652782,25.9,6.2,240.0,436.0,1.5569047339453186,378.0,8.9,11.4002,10.0
779,45002493,07/29/1996,37.5254341502637,-89.5065761290145,5,1,9652002,3.802,,25.9,6.3,250.0,436.0,,404.9,8.0,,10.0,7,SUMMER,1996,3.802,0.2568275723751565,25.9,6.3,250.0,436.0,1.556598963612768,404.9,8.0,10.37118763829017,10.0
780,45002494,07/29/1996,37.5107623541763,-89.4982131911107,5,1,9652086,,,25.9,6.3,240.0,434.0,,413.0,13.0,10.83716,10.0,7,SUMMER,1996,3.1639999999939903,0.32499999999443585,25.9,6.3,240.0,434.0,1.5562479510286984,413.0,13.0,10.83716,10.0
781,45002496,07/29/1996,37.4924332115865,-89.4877633499046,5,1,9652087,3.587,,25.9,6.3,220.0,436.0,,346.7,8.7,11.47058,12.0,7,SUMMER,1996,3.587,0.2130101490129015,25.9,6.3,220.0,436.0,0.6445384832640451,346.7,8.7,11.47058,12.0
782,45002500,07/29/1996,37.4889017173115,-89.4901901629322,5,1,9652003,3.503,,25.9,6.3,280.0,431.0,,426.9,9.6,10.76678,10.0,7,SUMMER,1996,3.503,0.25440189987295747,25.9,6.3,280.0,431.0,0.6446430929406385,426.9,9.6,10.76678,10.0
783,45002501,07/29/1996,37.4740359438241,-89.4750607153276,5,1,9652088,,,25.9,6.3,250.0,435.0,,402.2,8.6,10.55564,10.0,7,SUMMER,1996,2.8675718293573658,0.2800000349767255,25.9,6.3,250.0,435.0,0.6443911689894412,402.2,8.6,10.55564,10.0
784,45002502,07/29/1996,37.4591007833219,-89.45768005735,5,1,9652089,,,25.9,6.3,250.0,434.0,,419.3,9.8,10.55564,10.0,7,SUMMER,1996,2.7248118423919605,0.19388730024020537,25.9,6.3,250.0,434.0,0.6437218725051159,419.3,9.8,10.55564,10.0
785,45002503,07/29/1996,37.455569909405,-89.4601070332874,5,1,9652090,,,26.0,6.2,190.0,434.0,,260.4,5.6,10.27412,12.0,7,SUMMER,1996,1.9685000613132009,0.19500000303718645,26.0,6.2,190.0,434.0,0.6439577854946539,260.4,5.6,10.27412,12.0
786,45002506,07/29/1996,37.4553666434296,-89.4533359705334,5,1,9652004,3.566,,26.0,6.1,230.0,435.0,,354.2,9.5,,10.0,7,SUMMER,1996,3.566,0.28631023062792005,26.0,6.1,230.0,435.0,0.6434396670265249,354.2,9.5,10.419023660182724,10.0
787,45002507,07/30/1996,37.0411177565694,-89.3704366770377,5,2,9652080,4.209,,25.6,6.6,210.0,434.0,1.13,299.6,7.6,9.92222,10.0,7,SUMMER,1996,4.209,0.17449999999672203,25.6,6.6,210.0,434.0,1.13,299.6,7.6,9.92222,10.0
788,45002508,07/30/1996,37.0407023142918,-89.371580354293,5,2,9652067,3.576,,25.6,6.4,230.0,435.0,1.08,313.4,4.3,10.6964,10.0,7,SUMMER,1996,3.576,0.1643187546918684,25.6,6.4,230.0,435.0,1.08,313.4,4.3,10.6964,10.0
789,45002509,07/30/1996,37.0516695560262,-89.3766777971599,5,2,9652066,3.421,,25.6,6.4,210.0,435.0,1.24,261.6,4.4,10.27412,,7,SUMMER,1996,3.421,0.21278463200362457,25.6,6.4,210.0,435.0,1.24,261.6,4.4,10.27412,23.0
790,45002510,07/30/1996,37.0530876298901,-89.3788584104039,5,2,9652065,3.815,,25.7,6.3,220.0,435.0,0.55,310.1,1.6,10.20374,8.0,7,SUMMER,1996,3.815,0.21130888250668145,25.7,6.3,220.0,435.0,0.55,310.1,1.6,10.20374,8.0
791,45002514,07/30/1996,37.0535888917344,-89.3805206641735,5,2,9652064,3.065,,25.6,6.3,220.0,435.0,1.19,310.0,3.5,9.49994,9.0,7,SUMMER,1996,3.065,0.20596699352853215,25.6,6.3,220.0,435.0,1.19,310.0,3.5,9.49994,9.0
792,45002515,07/30/1996,37.0441256070497,-89.3804086305831,5,1,9652115,,,25.6,6.3,220.0,435.0,,335.3,4.0,10.06298,7.0,7,SUMMER,1996,2.140561575632196,0.16595042259358447,25.6,6.3,220.0,435.0,1.0695280984249793,335.3,4.0,10.06298,7.0
793,45002516,07/30/1996,37.0495919620044,-89.3823967381555,5,1,9652114,,,25.6,6.3,220.0,436.0,,323.8,3.9,9.57032,10.0,7,SUMMER,1996,2.1426913626166755,0.1675614153126132,25.6,6.3,220.0,436.0,1.2351257198680323,323.8,3.9,9.57032,10.0
794,45002517,07/30/1996,37.0622553728704,-89.3840431243088,5,1,9652113,,,25.6,6.4,230.0,435.0,,371.6,11.2,10.62602,11.0,7,SUMMER,1996,2.2755369720294616,0.1186443758076821,25.6,6.4,230.0,435.0,1.19,371.6,11.2,10.62602,11.0
795,45002518,07/30/1996,37.0763839022988,-89.374376186002,5,1,9652112,,,25.6,6.3,220.0,436.0,,316.8,12.6,7.74044,9.0,7,SUMMER,1996,3.256999803093543,0.2233333453312178,25.6,6.3,220.0,436.0,1.19,316.8,12.6,7.74044,9.0
796,45002519,07/30/1996,37.0944450670124,-89.3757640528425,5,1,9652040,3.381,,25.6,6.3,220.0,436.0,,331.8,16.5,,8.0,7,SUMMER,1996,3.381,0.2039999945589051,25.6,6.3,220.0,436.0,0.07223624422618162,331.8,16.5,14.93026490231491,8.0
797,45002520,07/30/1996,37.0945824503926,-89.3802562058571,5,1,9652039,3.57,,25.6,6.1,240.0,434.0,,352.3,2.8,10.76678,8.0,7,SUMMER,1996,3.57,0.20399999095481383,25.6,6.1,240.0,434.0,0.07924834459307122,352.3,2.8,10.76678,8.0
798,45002521,07/30/1996,37.1075885063913,-89.3931349883887,5,1,9652111,,,25.6,6.2,240.0,434.0,,415.3,9.2,9.9926,10.0,7,SUMMER,1996,2.41976234485377,0.2277113734685885,25.6,6.2,240.0,434.0,0.050538218541242234,415.3,9.2,9.9926,10.0
799,45002522,07/30/1996,37.1094561873553,-89.3952961064413,5,1,9652110,,,25.6,6.2,230.0,435.0,,370.4,8.0,9.71108,9.0,7,SUMMER,1996,2.424974807716411,0.2415616319321775,25.6,6.2,230.0,435.0,0.05112349356589779,370.4,8.0,9.71108,9.0
800,45002523,07/30/1996,37.1131231134819,-89.3973719822917,5,1,9652109,,,25.5,6.2,220.0,437.0,,309.4,9.3,10.06298,9.0,7,SUMMER,1996,3.7081363793330646,0.2773384518066898,25.5,6.2,220.0,437.0,0.06717144096840816,309.4,9.3,10.06298,9.0
801,45002524,07/30/1996,37.1187940775095,-89.4061032850046,5,1,9652108,,,25.6,6.2,220.0,437.0,,334.9,7.9,9.78146,10.0,7,SUMMER,1996,4.887199233796947,0.2334000285529766,25.6,6.2,220.0,437.0,0.09400044232412152,334.9,7.9,9.78146,10.0
802,45002525,07/30/1996,37.1243282949686,-89.410341822111,5,1,9652107,,,25.6,6.2,200.0,437.0,,274.4,4.4,10.55564,8.0,7,SUMMER,1996,2.792,0.173,25.6,6.2,200.0,437.0,0.09383819676967119,274.4,4.4,10.55564,8.0
803,45002526,07/30/1996,37.1300663602597,-89.4213226251724,5,1,9652038,3.581,,25.6,6.2,250.0,435.0,,364.3,8.5,10.20374,10.0,7,SUMMER,1996,3.581,0.12449349887667863,25.6,6.2,250.0,435.0,0.1301976210335908,364.3,8.5,10.20374,10.0
804,45002527,07/31/1996,37.1409377133784,-89.4084307504579,5,2,9652120,,,27.1,6.7,62.0,442.0,0.24,58.5,2.9,8.585,,7,SUMMER,1996,2.188,0.07614310831424388,27.1,6.7,62.0,442.0,0.24,58.5,2.9,8.585,35.736593204279096
805,45002528,07/31/1996,37.1367016530499,-89.4024420435363,5,2,9652049,3.115,,26.3,6.4,67.0,442.0,0.12,66.5,2.1,8.30348,20.0,7,SUMMER,1996,3.115,0.10449277527001102,26.3,6.4,67.0,442.0,0.12,66.5,2.1,8.30348,20.0
806,45002529,07/31/1996,37.1366675002854,-89.4013183526605,5,2,9652121,,,27.4,6.4,71.0,444.0,0.09,67.0,2.2,8.02196,20.0,7,SUMMER,1996,2.7969178492807867,0.08975023825664777,27.4,6.4,71.0,444.0,0.09,67.0,2.2,8.02196,20.0
807,45002530,07/31/1996,37.1362518325306,-89.4024633694764,5,2,9652122,,,26.0,6.3,65.0,443.0,0.15,78.5,2.9,8.37386,20.0,7,SUMMER,1996,2.188,0.05550001169082884,26.0,6.3,65.0,443.0,0.15,78.5,2.9,8.37386,20.0
808,45002531,07/31/1996,37.1343842393895,-89.4003013549017,5,2,9652123,,,27.5,6.6,62.0,443.0,0.11,60.6,5.0,7.59968,20.0,7,SUMMER,1996,2.3295000980013114,0.058599999716537884,27.5,6.6,62.0,443.0,0.11,60.6,5.0,7.59968,20.0
809,45002532,07/31/1996,37.1339344197539,-89.4003226917246,5,2,9652124,3.445,,27.0,6.6,61.0,445.0,0.15,68.3,4.7,8.9369,20.0,7,SUMMER,1996,3.445,0.058766189958568256,27.0,6.6,61.0,445.0,0.15,68.3,4.7,8.9369,20.0
